slug,language,title,grade_level,version,filename
jimthorpe-body,en,Town of Jim Thorpe fights to keep the famous athlete's body buried there ,9.0,1,jimthorpe-body.en.1.txt
jimthorpe-body,en,"A battle to keep Jim Thorpe in Jim Thorpe, Pa.",7.0,2,jimthorpe-body.en.2.txt
jimthorpe-body,en,A town fights to keep its namesake's body,5.0,3,jimthorpe-body.en.3.txt
jimthorpe-body,en,Town of Jim Thorpe battles to keep famous Jim Thorpe's body,4.0,4,jimthorpe-body.en.4.txt
jogo-bonito,en,"After ugly buildup, time for Jogo Bonito in Brazil",12.0,0,jogo-bonito.en.0.txt
jogo-bonito,en,"""Jogo Bonito"" is the catchphrase in Brazil with World Cup fever",8.0,1,jogo-bonito.en.1.txt
jogo-bonito,en,One big soccer party has taken over Brazil,7.0,2,jogo-bonito.en.2.txt
jogo-bonito,en,"No worries, the World Cup has come out scoring",5.0,3,jogo-bonito.en.3.txt
jogo-bonito,en,Brazil says this could be best World Cup in a long time,3.0,4,jogo-bonito.en.4.txt
johnnash-obit,en,"John Nash, ""A Beautiful Mind"" inspiration, and wife die in taxi crash",12.0,0,johnnash-obit.en.0.txt
johnnash-obit,en,"""A Beautiful Mind,"" math genius Nash, killed in car crash in New Jersey",9.0,1,johnnash-obit.en.1.txt
johnnash-obit,en,"Nash, who inspired ""A Beautiful Mind,"" and his wife die in N.J. car crash",7.0,2,johnnash-obit.en.2.txt
johnnash-obit,en,Math genius Nash and his wife killed in car crash on New Jersey highway,5.0,3,johnnash-obit.en.3.txt
johnnash-obit,en,"Nash, a math genius, and his wife die in traffic accident in New Jersey",4.0,4,johnnash-obit.en.4.txt
jordan-refugeecity,en,"After 3 years, Jordan refugee camp for Syrians now a city",12.0,0,jordan-refugeecity.en.0.txt
jordan-refugeecity,en,Refugee tent camp for Syrians grows into a busy Jordanian city,9.0,1,jordan-refugeecity.en.1.txt
jordan-refugeecity,en,Doors open and close for Syrians in growing refugee camp,6.0,2,jordan-refugeecity.en.2.txt
jordan-refugeecity,en,Syrian people make the best of life in a busy refugee camp,4.0,3,jordan-refugeecity.en.3.txt
jordan-refugeecity,en,Syrian people leave home and live in a big camp,2.0,4,jordan-refugeecity.en.4.txt
juanes-johnlegend,en,"John Legend, Colombian star Juanes perform outside jail",12.0,0,juanes-johnlegend.en.0.txt
juanes-johnlegend,en,"John Legend, Juanes visit jail, sing out against immigration laws",8.0,1,juanes-johnlegend.en.1.txt
juanes-johnlegend,en,"John Legend, Juanes add their voices to immigrant rights crusade",6.0,2,juanes-johnlegend.en.2.txt
juanes-johnlegend,en,Two stars make musical plea for change to U.S. immigration laws,4.0,3,juanes-johnlegend.en.3.txt
juanes-johnlegend,en,"Two music stars perform outside jail to spread message, help immigrants",2.0,4,juanes-johnlegend.en.4.txt
juanes-johnlegend-spanish,es,"John Legend y Juanes, estrella Colombiana, realizan un concierto fuera de la cárcel",12.0,0,juanes-johnlegend-spanish.es.0.txt
juanes-johnlegend-spanish,es,John Legend y Juanes visitan una cárcel y cantan en contra de las leyes de inmigración,8.0,1,juanes-johnlegend-spanish.es.1.txt
juanes-johnlegend-spanish,es,John Legend y Juanes unen sus voces por los derechos de los inmigrantes,6.0,2,juanes-johnlegend-spanish.es.2.txt
juanes-johnlegend-spanish,es,Dos artistas importantes piden que se cambien las leyes de inmigración,4.0,3,juanes-johnlegend-spanish.es.3.txt
juanes-johnlegend-spanish,es,Dos cantantes ayudan a los inmigrantes,2.0,4,juanes-johnlegend-spanish.es.4.txt
juice-danger,en,Fruit juices and smoothies: Dangerous for your health?,12.0,0,juice-danger.en.0.txt
juice-danger,en,"Popular vegetable and fruit juices considered healthy, but are they?",9.0,1,juice-danger.en.1.txt
juice-danger,en,"Juices and smoothies may not be as healthy as many think, experts say",6.0,2,juice-danger.en.2.txt
juice-danger,en,Experts warn fruit juices and smoothies aren't as healthy as some think,5.0,3,juice-danger.en.3.txt
juice-danger,en,"Called healthy, fruit juices and smoothies could be dangerous",4.0,4,juice-danger.en.4.txt
juice-danger,en,Fruit juices have too much sugar to be healthy ,3.0,5,juice-danger.en.5.txt
juniperoserra-sainthood,en,Pope Francis announces sainthood for Junipero Serra,12.0,0,juniperoserra-sainthood.en.0.txt
juniperoserra-sainthood,en,Sainthood for Junipero Serra shocks some Native Americans,8.0,1,juniperoserra-sainthood.en.1.txt
juniperoserra-sainthood,en,Pope Francis says Spanish priest is ready for sainthood,7.0,2,juniperoserra-sainthood.en.2.txt
juniperoserra-sainthood,en,Pope says time for Spanish priest to become a saint,6.0,3,juniperoserra-sainthood.en.3.txt
juniperoserra-sainthood,en,"Spanish priest spread Christianity, will become a saint",4.0,4,juniperoserra-sainthood.en.4.txt
junkfood-study,en,"Households with kids ate less junk food in 2012 than '07, report says",12.0,0,junkfood-study.en.0.txt
junkfood-study,en,"Families eating healthier as food companies cut calories, study says",8.0,1,junkfood-study.en.1.txt
junkfood-study,en,"Packaged foods pack fewer calories; obesity still a problem, experts say",6.0,2,junkfood-study.en.2.txt
junkfood-study,en,"Companies cut calorie count in their packaged food, study says",4.0,3,junkfood-study.en.3.txt
junkfood-study,en,Food with fewer calories for kids,3.0,4,junkfood-study.en.4.txt
jupiter-earth,en,"Jupiter, destroyer of worlds, may have paved the way for Earth",12.0,0,jupiter-earth.en.0.txt
jupiter-earth,en,"Jupiter showed solar system who's boss, helped Earth to form",9.0,1,jupiter-earth.en.1.txt
jupiter-earth,en,Jupiter gets credit for Earth's place in the solar system,8.0,2,jupiter-earth.en.2.txt
jupiter-earth,en,Scientists say Jupiter muscled its way through solar system to form Earth,5.0,3,jupiter-earth.en.3.txt
jupiter-earth,en,Jupiter's solar system bullying helped to clear a spot for Earth,4.0,4,jupiter-earth.en.4.txt
jupiter-earth-spanish,es,"Júpiter, el 'destructor de mundos' que permitió la formación de la Tierra",12.0,0,jupiter-earth-spanish.es.0.txt
jupiter-earth-spanish,es,Júpiter se impuso en el Sistema Solar al ayudar a crear la Tierra,9.0,1,jupiter-earth-spanish.es.1.txt
jupiter-earth-spanish,es,Júpiter le dio un lugar a la Tierra,8.0,2,jupiter-earth-spanish.es.2.txt
jupiter-earth-spanish,es,Júpiter abrió el camino en el Sistema Solar para formar la Tierra,5.0,3,jupiter-earth-spanish.es.3.txt
jupiter-earth-spanish,es,La presión de Júpiter ayudó a la formación de la Tierra,4.0,4,jupiter-earth-spanish.es.4.txt
juvenile-court,en,Unique juvenile court teaches minority boys to be men,12.0,0,juvenile-court.en.0.txt
juvenile-court,en,Juvenile justice program teaches boys life lessons and accountability,8.0,1,juvenile-court.en.1.txt
juvenile-court,en,"Character-building, not jail time, in a Texas juvenile court program",6.0,2,juvenile-court.en.2.txt
juvenile-court,en,Court teaches life lessons to teens in trouble,5.0,3,juvenile-court.en.3.txt
juvenile-court,en,Judge works with teens in trouble instead of punishing them,4.0,4,juvenile-court.en.4.txt
juvenilehall-writers,en,"""Hangover"" producer helps juvenile hall writers find liberating sentences",12.0,0,juvenilehall-writers.en.0.txt
juvenilehall-writers,en,"Film producer brings music, writing to teen offenders",8.0,1,juvenilehall-writers.en.1.txt
juvenilehall-writers,en,Teen offenders find creative outlets,7.0,2,juvenilehall-writers.en.2.txt
juvenilehall-writers,en,Taking writing to teens behind bars,6.0,3,juvenilehall-writers.en.3.txt
juvenilehall-writers,en,Writing classes for teens in jail,4.0,4,juvenilehall-writers.en.4.txt
kansas-fishing,en,No bluffing about this Kansas lake's beauty,12.0,0,kansas-fishing.en.0.txt
kansas-fishing,en,The fish are biting more than ever at a popular Kansas prairie lake,8.0,1,kansas-fishing.en.1.txt
kansas-fishing,en,It's called the prettiest lake in Kansas and the fish are big and biting!,6.0,2,kansas-fishing.en.2.txt
kansas-fishing,en,"Fishermen say there are no ""skinny bass"" in this Kansas lake",5.0,3,kansas-fishing.en.3.txt
kansas-fishing,en,It is a fishing paradise on one Kansas lake,4.0,4,kansas-fishing.en.4.txt
kansas-roundup,en,"In modern-day Kansas, cowboys practice the ancient art of the roundup",12.0,0,kansas-roundup.en.0.txt
kansas-roundup,en,Old West cattle traditions live on in the 21st century,7.0,1,kansas-roundup.en.1.txt
kansas-roundup,en,The ancient art of the cattle roundup,6.0,2,kansas-roundup.en.2.txt
kansas-roundup,en,Kansas cattle rounded up just like in Old West days,4.0,3,kansas-roundup.en.3.txt
kansas-roundup,en,Cowboys get set to round up cattle,3.0,4,kansas-roundup.en.4.txt
kansas-welfarerestriction,en,Kansas governor signs welfare restrictions bill that drew criticism,12.0,0,kansas-welfarerestriction.en.0.txt
kansas-welfarerestriction,en,Kansas law sets stricter requirements for welfare recipients ,9.0,1,kansas-welfarerestriction.en.1.txt
kansas-welfarerestriction,en,"Kansas law gives poor people less time, more rules for welfare money",7.0,2,kansas-welfarerestriction.en.2.txt
kansas-welfarerestriction,en,New Kansas law limits how long poor people can get welfare money,6.0,3,kansas-welfarerestriction.en.3.txt
kansas-welfarerestriction,en,Kansas law makes it tougher for poor people to get welfare money,4.0,4,kansas-welfarerestriction.en.4.txt
karate-80yo,en,"At 80, this martial arts instructor sports a black belt and a heart of gold",12.0,0,karate-80yo.en.0.txt
karate-80yo,en,Black-belt grandma teaches special kids how to get their kicks,6.0,1,karate-80yo.en.1.txt
karate-80yo,en,"No joke: Karate grandma, 80, teaches kids how to kick butt",5.0,2,karate-80yo.en.2.txt
karate-80yo,en,"Karate grandma, 80, teaches kids the chops — and their confidence pops",4.0,3,karate-80yo.en.3.txt
karate-80yo,en,"Black belt, big heart: Karate grandma teaches special kids",3.0,4,karate-80yo.en.4.txt
kennewick-man,en,"Kennewick Man's DNA reveals he was a Native American, study says",12.0,0,kennewick-man.en.0.txt
kennewick-man,en,"Kennewick Man is related to Native American tribe after all, study says",9.0,1,kennewick-man.en.1.txt
kennewick-man,en,Kennewick Man finally gets a branch on Native American family tree,7.0,2,kennewick-man.en.2.txt
kennewick-man,en,New DNA tests reveal Kennewick Man belongs in Native American family,5.0,3,kennewick-man.en.3.txt
kennewick-man,en,Native American tribe welcomes Kennewick Man at long last,4.0,4,kennewick-man.en.4.txt
kennewick-skeleton,en,New skeleton study may help reinforce theory about Kennewick Man,12.0,0,kennewick-skeleton.en.0.txt
kennewick-skeleton,en,New skeleton study may resolve an ancient puzzle,9.0,1,kennewick-skeleton.en.1.txt
kennewick-skeleton,en,New skeleton may resolve puzzle presented by Kennewick Man,7.0,2,kennewick-skeleton.en.2.txt
kennewick-skeleton,en,Ancient skeleton in Mexico sheds light on Kennewick Man,6.0,3,kennewick-skeleton.en.3.txt
kennewick-skeleton,en,A skeleton in Mexico helps solve a mystery about the first Americans,4.0,4,kennewick-skeleton.en.4.txt
kenya-attack,en,Shabab militant group says it carried out Kenya mall attack,12.0,0,kenya-attack.en.0.txt
kenya-attack,en,Somali militants take responsibility for deadly Kenya mall attack,8.0,1,kenya-attack.en.1.txt
kenya-attack,en,Somali group takes responsibility for Kenya mall attack,6.0,2,kenya-attack.en.2.txt
kenya-attack,en,Mall attack in Kenya leaves dozens dead and wounded,5.0,3,kenya-attack.en.3.txt
kenya-attack,en,Somali group claims responsibility for attack on Kenya shopping center,4.0,4,kenya-attack.en.4.txt
kepler-kaput,en,Kepler spacecraft's breakdown changes NASA mission's course,12.0,0,kepler-kaput.en.0.txt
kepler-kaput,en,Crippled spacecraft Kepler's data may lead to planet discoveries,8.0,1,kepler-kaput.en.1.txt
kepler-kaput,en,Crippled spacecraft Kepler may point to planetary discoveries,7.0,2,kepler-kaput.en.2.txt
kepler-kaput,en,Crippled Kepler probe may lead to discoveries of planets like Earth,5.0,3,kepler-kaput.en.3.txt
kepler-kaput,en,Damaged Kepler probe's data may point to Earth-like planets,4.0,4,kepler-kaput.en.4.txt
kepler-planets,en,"NASA's Kepler telescope discovers ""mother lode"" of 715 planets",12.0,0,kepler-planets.en.0.txt
kepler-planets,en,Crippled telescope hits the planetary jackpot,8.0,1,kepler-planets.en.1.txt
kepler-planets,en,NASA's Kepler telescope uncovers a treasure trove of planets,7.0,2,kepler-planets.en.2.txt
kepler-planets,en,"Searching for tiny shadows, and finding many new planets",6.0,3,kepler-planets.en.3.txt
kepler-planets,en,NASA's space telescope finds strange and wonderful worlds,4.0,4,kepler-planets.en.4.txt
kerry-refugees,en,"Kerry: U.S. to accept 85,000 refugees in 2016, 100,000 in 2017",12.0,0,kerry-refugees.en.0.txt
kerry-refugees,en,"U.S. plans to accept more refugees,  but security rules will limit number",9.0,1,kerry-refugees.en.1.txt
kerry-refugees,en,"U.S. will accept more refugees, but security rules will limit how many",7.0,2,kerry-refugees.en.2.txt
kerry-refugees,en,"U.S. will take in some more refugees, but says careful screening is needed",5.0,3,kerry-refugees.en.3.txt
kerry-refugees,en,U.S. will welcome more people   running away from wars at home,3.0,4,kerry-refugees.en.4.txt
keystone-oilpipeline,en,"Obama rejects Keystone as short on economic benefits, long on climate risk",12.0,0,keystone-oilpipeline.en.0.txt
keystone-oilpipeline,en,President rejects Keystone XL oil pipeline because of climate risk,9.0,1,keystone-oilpipeline.en.1.txt
keystone-oilpipeline,en,President Obama says no to Keystone XL oil pipeline,7.0,2,keystone-oilpipeline.en.2.txt
keystone-oilpipeline,en,President Obama rejects Keystone oil pipeline,5.0,3,keystone-oilpipeline.en.3.txt
keystone-oilpipeline,en,President Obama says no to oil pipeline,3.0,4,keystone-oilpipeline.en.4.txt
kids-diet,en,"It's not the fast food making our kids fat, it's the rest of their diet",12.0,0,kids-diet.en.0.txt
kids-diet,en,"It's not just fast food making U.S. kids obese, study says",8.0,1,kids-diet.en.1.txt
kids-diet,en,"Junk food, not just fast food, to blame for obese kids in U.S.",7.0,2,kids-diet.en.2.txt
kids-diet,en,"If fast-food places disappeared, some U.S. kids would still be obese",5.0,3,kids-diet.en.3.txt
kids-diet,en,"Don't blame just fast food for overweight kids in U.S., study says",4.0,4,kids-diet.en.4.txt
kids-fairness,en,How do kids learn to play fair? What researchers found may surprise you,12.0,0,kids-fairness.en.0.txt
kids-fairness,en,Learning to play fair: Study finds it's different for kids around the world,9.0,1,kids-fairness.en.1.txt
kids-fairness,en,Learning to play fair: Is it the same for kids around the world?,7.0,2,kids-fairness.en.2.txt
kids-fairness,en,How can kids tell what's fair? Scientists try experiment around the world,5.0,3,kids-fairness.en.3.txt
kids-fairness,en,Scientists try a game to test what kids think is fair or not fair,3.0,4,kids-fairness.en.4.txt
kids-fairness-spanish,es,¿Cómo aprende un niño a ser justo con las demás personas? Tal vez le asombren los hallazgos encontrados...,12.0,0,kids-fairness-spanish.es.0.txt
kids-fairness-spanish,es,Aprender a ser justo con los demás: un estudio indica que esto varía entre los niños del mundo,9.0,1,kids-fairness-spanish.es.1.txt
kids-fairness-spanish,es,¿Es el juego limpio lo mismo para los niños en todo el mundo?,7.0,2,kids-fairness-spanish.es.2.txt
kids-fairness-spanish,es,¿Cómo saben los niños qué es justo? Algunos científicos hacen un estudio en todo el mundo.,5.0,3,kids-fairness-spanish.es.3.txt
kids-fairness-spanish,es,Los científicos hacen un juego para ver qué dicen los niños sobre lo que es justo.,3.0,4,kids-fairness-spanish.es.4.txt
kingsnake-canaryislands,en,A variety of California kingsnake is wreaking havoc in Canary Islands,12.0,0,kingsnake-canaryislands.en.0.txt
kingsnake-canaryislands,en,Rampaging California kingsnakes devour wildlife in Canary Islands,9.0,1,kingsnake-canaryislands.en.1.txt
kingsnake-canaryislands,en,Pet turns pest: California kingsnakes rampage across the Canary Islands,7.0,2,kingsnake-canaryislands.en.2.txt
kingsnake-canaryislands,en,Canary Islanders fight to control invasion by California kingsnakes,5.0,3,kingsnake-canaryislands.en.3.txt
kingsnake-canaryislands,en,"Pet snakes from California get loose, eat local animals in Canary Islands",4.0,4,kingsnake-canaryislands.en.4.txt
knitting-teens,en,Knitting stitches tight bond for teens in high-crime areas,12.0,0,knitting-teens.en.0.txt
